run_id,batch_id,workload_type,workload_name,workload_complexity,cpu_cores,memory_total_gb,cpu_avg_pct,effective_cpu,memory_avg_gb,memory_pressure,disk_read_mb,disk_write_mb,io_intensity,disk_type,disk_speed_class,runtime_sec
226,batch_1,ML,ml_bert,6,16,16,78.57,12.57,11.06,0.691,54.59,23.86,78.45,SSD,2,77.86
227,batch_1,ML,ml_bert,6,16,16,67.68,10.83,9.44,0.59,242.57,128.74,371.31,NVMe,3,72.53
228,batch_1,ML,ml_bert,6,16,32,70.8,11.33,21.55,0.673,168.0,65.84,233.84,SSD,2,79.91
229,batch_1,ML,ml_bert,6,16,32,87.73,14.04,25.01,0.782,189.92,126.52,316.44,HDD,1,102.06
230,batch_1,ML,ml_bert,6,16,32,68.11,10.9,14.63,0.457,91.04,171.7,262.74,NVMe,3,66.05
231,batch_1,ML,ml_bert,6,16,32,78.76,12.6,20.62,0.644,72.1,33.39,105.49,SSD,2,78.57
232,batch_1,ML,ml_bert,6,16,32,80.69,12.91,21.31,0.666,189.89,99.51,289.4,HDD,1,91.22
233,batch_1,ML,ml_bert,6,16,32,67.35,10.78,24.21,0.757,50.14,74.04,124.18,NVMe,3,67.96
234,batch_1,ML,ml_bert,6,16,64,85.65,13.7,51.91,0.811,185.87,17.43,203.3,HDD,1,98.81
235,batch_1,ML,ml_bert,6,16,64,77.52,12.4,34.88,0.545,122.17,58.44,180.61,SSD,2,81.52
236,batch_1,ML,ml_bert,6,16,64,63.11,10.1,53.52,0.836,200.41,163.68,364.09,NVMe,3,61.43
237,batch_1,ML,ml_bert,6,16,64,78.58,12.57,53.05,0.829,246.42,88.49,334.91,HDD,1,89.81
238,batch_1,ML,ml_bert,6,16,64,71.87,11.5,32.95,0.515,65.93,112.79,178.72,SSD,2,75.36
239,batch_1,ML,ml_bert,6,16,64,64.63,10.34,41.1,0.642,105.38,168.83,274.21,SSD,2,68.22
240,batch_1,DB,tpch_q3,4,2,4,95.0,1.9,3.02,0.755,354.59,596.02,950.61,NVMe,3,155.89
241,batch_1,DB,tpch_q3,4,2,4,95.0,1.9,1.95,0.487,832.88,545.52,1378.4,HDD,1,199.73
242,batch_1,DB,tpch_q3,4,2,4,95.0,1.9,2.4,0.6,439.62,126.52,566.14,SSD,2,188.45
243,batch_1,DB,tpch_q3,4,2,4,95.0,1.9,3.29,0.823,779.38,450.48,1229.86,HDD,1,218.16
244,batch_1,DB,tpch_q3,4,2,4,95.0,1.9,2.91,0.728,254.09,482.16,736.25,HDD,1,233.47
245,batch_1,DB,tpch_q3,4,2,4,95.0,1.9,3.25,0.812,164.25,202.92,367.17,SSD,2,184.58
246,batch_1,DB,tpch_q3,4,2,8,95.0,1.9,3.96,0.495,366.08,251.66,617.74,HDD,1,172.16
247,batch_1,DB,tpch_q3,4,2,8,95.0,1.9,5.64,0.705,617.11,115.8,732.91,HDD,1,186.34
248,batch_1,DB,tpch_q3,4,2,8,95.0,1.9,4.37,0.546,257.68,324.67,582.35,SSD,2,149.99
249,batch_1,DB,tpch_q3,4,2,8,95.0,1.9,5.43,0.679,290.49,460.88,751.37,NVMe,3,123.11
250,batch_1,DB,tpch_q3,4,2,8,95.0,1.9,5.22,0.652,891.25,395.87,1287.12,NVMe,3,127.22
251,batch_1,DB,tpch_q3,4,2,8,95.0,1.9,3.74,0.468,440.16,292.78,732.94,SSD,2,150.94
252,batch_1,DB,tpch_q3,4,2,16,94.36,1.89,11.89,0.743,621.19,519.76,1140.95,NVMe,3,121.83
253,batch_1,DB,tpch_q3,4,2,16,92.51,1.85,8.05,0.503,414.22,272.97,687.19,NVMe,3,109.88
254,batch_1,DB,tpch_q3,4,2,16,91.9,1.84,11.65,0.728,623.8,542.55,1166.35,NVMe,3,114.5
255,batch_1,DB,tpch_q3,4,2,16,95.0,1.9,13.24,0.828,177.74,194.91,372.65,HDD,1,187.1
256,batch_1,DB,tpch_q3,4,2,16,95.0,1.9,9.75,0.609,761.55,349.84,1111.39,HDD,1,176.55
257,batch_1,DB,tpch_q3,4,2,16,95.0,1.9,8.42,0.526,417.73,525.08,942.81,HDD,1,162.03
258,batch_1,DB,tpch_q3,4,2,32,84.44,1.69,25.79,0.806,707.48,589.94,1297.42,NVMe,3,101.51
259,batch_1,DB,tpch_q3,4,2,32,95.0,1.9,16.79,0.525,669.05,289.39,958.44,SSD,2,130.28
260,batch_1,DB,tpch_q3,4,2,32,85.76,1.72,19.91,0.622,896.32,182.86,1079.18,NVMe,3,103.03
261,batch_1,DB,tpch_q3,4,2,32,95.0,1.9,15.42,0.482,645.69,254.7,900.39,SSD,2,129.96
262,batch_1,DB,tpch_q3,4,2,32,85.67,1.71,20.12,0.629,695.11,599.62,1294.73,NVMe,3,102.46
263,batch_1,DB,tpch_q3,4,2,32,89.52,1.79,17.91,0.56,885.02,620.31,1505.33,NVMe,3,99.07
264,batch_1,DB,tpch_q3,4,2,64,95.0,1.9,48.0,0.75,269.99,97.75,367.74,HDD,1,155.3
265,batch_1,DB,tpch_q3,4,2,64,85.21,1.7,40.02,0.625,244.67,214.52,459.19,NVMe,3,96.85
266,batch_1,DB,tpch_q3,4,2,64,84.97,1.7,44.29,0.692,659.3,620.83,1280.13,NVMe,3,98.6
267,batch_1,DB,tpch_q3,4,2,64,95.0,1.9,30.77,0.481,253.27,289.16,542.43,SSD,2,132.78
268,batch_1,DB,tpch_q3,4,2,64,92.31,1.85,47.63,0.744,524.28,300.58,824.86,SSD,2,122.36
269,batch_1,DB,tpch_q3,4,2,64,80.64,1.61,48.64,0.76,678.03,202.31,880.34,NVMe,3,98.92
270,batch_1,DB,tpch_q3,4,4,4,82.59,3.3,2.0,0.5,789.62,337.66,1127.28,NVMe,3,95.35
271,batch_1,DB,tpch_q3,4,4,4,91.34,3.65,1.94,0.485,661.45,561.95,1223.4,NVMe,3,113.78
272,batch_1,DB,tpch_q3,4,4,4,92.57,3.7,2.26,0.565,374.97,169.78,544.75,SSD,2,114.15
273,batch_1,DB,tpch_q3,4,4,4,83.93,3.36,2.82,0.705,745.27,369.99,1115.26,NVMe,3,89.31
274,batch_1,DB,tpch_q3,4,4,4,95.0,3.8,2.59,0.647,420.67,406.2,826.87,HDD,1,172.61
275,batch_1,DB,tpch_q3,4,4,4,95.0,3.8,2.68,0.67,608.96,129.14,738.1,SSD,2,119.31
276,batch_1,DB,tpch_q3,4,4,8,81.91,3.28,4.91,0.614,457.08,407.69,864.77,SSD,2,94.24
277,batch_1,DB,tpch_q3,4,4,8,95.0,3.8,5.66,0.708,487.48,467.66,955.14,HDD,1,140.43
278,batch_1,DB,tpch_q3,4,4,8,91.96,3.68,5.48,0.685,725.84,153.55,879.39,SSD,2,112.89
279,batch_1,DB,tpch_q3,4,4,8,85.45,3.42,3.78,0.472,243.12,167.22,410.34,NVMe,3,92.69
280,batch_1,DB,tpch_q3,4,4,8,95.0,3.8,6.63,0.829,539.17,241.91,781.08,HDD,1,143.0
281,batch_1,DB,tpch_q3,4,4,8,95.0,3.8,5.63,0.704,563.13,151.35,714.48,HDD,1,150.01
282,batch_1,DB,tpch_q3,4,4,16,80.62,3.22,10.99,0.687,585.48,177.58,763.06,SSD,2,88.42
283,batch_1,DB,tpch_q3,4,4,16,73.49,2.94,11.07,0.692,781.9,401.26,1183.16,NVMe,3,72.56
284,batch_1,DB,tpch_q3,4,4,16,95.0,3.8,8.89,0.556,308.11,406.12,714.23,HDD,1,132.37
285,batch_1,DB,tpch_q3,4,4,16,76.51,3.06,10.39,0.649,620.37,245.11,865.48,NVMe,3,80.24
286,batch_1,DB,tpch_q3,4,4,16,76.42,3.06,9.1,0.569,204.73,114.15,318.88,SSD,2,79.14
287,batch_1,DB,tpch_q3,4,4,16,80.04,3.2,10.17,0.636,405.14,161.89,567.03,SSD,2,91.76
288,batch_1,DB,tpch_q3,4,4,32,65.63,2.63,19.5,0.609,720.5,373.54,1094.04,NVMe,3,64.35
289,batch_1,DB,tpch_q3,4,4,32,95.0,3.8,20.37,0.637,350.6,221.31,571.91,HDD,1,130.45
290,batch_1,DB,tpch_q3,4,4,32,95.0,3.8,19.75,0.617,872.01,594.32,1466.33,HDD,1,127.33
291,batch_1,DB,tpch_q3,4,4,32,84.72,3.39,23.63,0.738,292.38,170.83,463.21,SSD,2,90.77
292,batch_1,DB,tpch_q3,4,4,32,65.28,2.61,15.55,0.486,444.93,340.62,785.55,NVMe,3,60.61
293,batch_1,DB,tpch_q3,4,4,32,88.65,3.55,18.92,0.591,187.91,362.09,550.0,HDD,1,113.0
294,batch_1,DB,tpch_q3,4,4,64,64.41,2.58,31.55,0.493,250.45,230.75,481.2,NVMe,3,68.65
295,batch_1,DB,tpch_q3,4,4,64,78.56,3.14,38.17,0.596,450.44,405.06,855.5,SSD,2,81.85
296,batch_1,DB,tpch_q3,4,4,64,86.67,3.47,40.33,0.63,562.39,550.43,1112.82,HDD,1,105.62
297,batch_1,DB,tpch_q3,4,4,64,73.62,2.94,31.84,0.497,881.31,304.53,1185.84,NVMe,3,73.64
298,batch_1,DB,tpch_q3,4,4,64,71.86,2.87,44.22,0.691,451.04,102.95,553.99,SSD,2,80.84
299,batch_1,DB,tpch_q3,4,4,64,84.94,3.4,37.33,0.583,505.31,340.48,845.79,HDD,1,107.13
300,batch_1,DB,tpch_q3,4,8,4,76.57,6.13,2.31,0.578,444.72,431.41,876.13,NVMe,3,74.52
301,batch_1,DB,tpch_q3,4,8,4,79.09,6.33,2.61,0.652,532.29,359.21,891.5,SSD,2,86.31
302,batch_1,DB,tpch_q3,4,8,4,68.42,5.47,2.88,0.72,884.92,412.71,1297.63,NVMe,3,69.48
303,batch_1,DB,tpch_q3,4,8,4,79.32,6.35,2.81,0.703,597.68,231.35,829.03,NVMe,3,81.2
304,batch_1,DB,tpch_q3,4,8,4,72.85,5.83,2.95,0.738,587.64,177.19,764.83,NVMe,3,74.14
305,batch_1,DB,tpch_q3,4,8,4,69.1,5.53,3.04,0.76,435.14,548.35,983.49,NVMe,3,63.77
306,batch_1,DB,tpch_q3,4,8,8,87.38,6.99,3.66,0.458,385.27,166.32,551.59,HDD,1,112.56
307,batch_1,DB,tpch_q3,4,8,8,64.08,5.13,5.21,0.651,608.61,348.82,957.43,NVMe,3,64.09
308,batch_1,DB,tpch_q3,4,8,8,65.71,5.26,5.39,0.674,898.59,352.67,1251.26,NVMe,3,61.05
309,batch_1,DB,tpch_q3,4,8,8,66.92,5.35,4.15,0.519,834.09,275.13,1109.22,SSD,2,67.57
310,batch_1,DB,tpch_q3,4,8,8,72.31,5.78,6.17,0.771,348.27,355.98,704.25,SSD,2,71.0
311,batch_1,DB,tpch_q3,4,8,8,74.95,6.0,4.56,0.57,856.11,639.89,1496.0,HDD,1,84.32
312,batch_1,DB,tpch_q3,4,8,16,67.06,5.36,10.27,0.642,570.37,612.66,1183.03,SSD,2,64.33
313,batch_1,DB,tpch_q3,4,8,16,57.07,4.57,7.98,0.499,657.47,296.43,953.9,NVMe,3,48.67
314,batch_1,DB,tpch_q3,4,8,16,73.61,5.89,9.06,0.566,365.72,487.06,852.78,SSD,2,71.12
315,batch_1,DB,tpch_q3,4,8,16,67.15,5.37,11.4,0.713,710.5,201.97,912.47,SSD,2,55.82
316,batch_1,DB,tpch_q3,4,8,16,59.52,4.76,7.9,0.494,705.67,216.39,922.06,NVMe,3,53.61
317,batch_1,DB,tpch_q3,4,8,16,82.66,6.61,10.6,0.662,628.46,109.92,738.38,HDD,1,91.92
318,batch_1,DB,tpch_q3,4,8,32,67.18,5.37,16.16,0.505,873.39,637.41,1510.8,SSD,2,60.74
319,batch_1,DB,tpch_q3,4,8,32,77.04,6.16,26.37,0.824,808.8,352.15,1160.95,HDD,1,85.95
320,batch_1,DB,tpch_q3,4,8,32,73.13,5.85,15.16,0.474,726.54,451.81,1178.35,HDD,1,80.55
321,batch_1,DB,tpch_q3,4,8,32,73.23,5.86,23.66,0.739,852.5,600.54,1453.04,HDD,1,75.75
322,batch_1,DB,tpch_q3,4,8,32,74.86,5.99,14.87,0.465,777.15,529.14,1306.29,HDD,1,71.05
323,batch_1,DB,tpch_q3,4,8,32,82.2,6.58,26.72,0.835,844.53,579.74,1424.27,HDD,1,85.67
324,batch_1,DB,tpch_q3,4,8,64,78.33,6.27,37.38,0.584,490.76,445.55,936.31,HDD,1,78.09
325,batch_1,DB,tpch_q3,4,8,64,63.12,5.05,52.83,0.825,788.29,346.77,1135.06,NVMe,3,56.36
326,batch_1,DB,tpch_q3,4,8,64,78.41,6.27,45.4,0.709,688.95,88.03,776.98,HDD,1,82.2
327,batch_1,DB,tpch_q3,4,8,64,67.64,5.41,43.34,0.677,717.96,180.03,897.99,SSD,2,59.46
328,batch_1,DB,tpch_q3,4,8,64,63.69,5.1,31.02,0.485,651.94,185.33,837.27,NVMe,3,57.08
329,batch_1,DB,tpch_q3,4,8,64,71.79,5.74,52.76,0.824,155.12,298.64,453.76,HDD,1,74.03
330,batch_1,DB,tpch_q3,4,16,4,67.44,10.79,2.96,0.74,158.58,452.6,611.18,SSD,2,68.85
331,batch_1,DB,tpch_q3,4,16,4,55.54,8.89,2.87,0.718,499.05,171.04,670.09,NVMe,3,46.36
332,batch_1,DB,tpch_q3,4,16,4,60.92,9.75,2.3,0.575,238.06,602.19,840.25,NVMe,3,47.76
333,batch_1,DB,tpch_q3,4,16,4,67.88,10.86,2.15,0.537,868.02,352.56,1220.58,SSD,2,68.41
334,batch_1,DB,tpch_q3,4,16,4,68.4,10.94,2.68,0.67,503.12,386.39,889.51,SSD,2,68.48
335,batch_1,DB,tpch_q3,4,16,4,63.63,10.18,3.02,0.755,660.26,419.61,1079.87,NVMe,3,50.75
336,batch_1,DB,tpch_q3,4,16,8,67.85,10.86,6.54,0.818,234.16,552.4,786.56,HDD,1,68.47
337,batch_1,DB,tpch_q3,4,16,8,55.74,8.92,5.32,0.665,273.4,567.06,840.46,NVMe,3,47.43
338,batch_1,DB,tpch_q3,4,16,8,66.26,10.6,3.89,0.486,532.78,540.95,1073.73,SSD,2,60.85
339,batch_1,DB,tpch_q3,4,16,8,61.64,9.86,4.93,0.616,572.93,398.51,971.44,SSD,2,60.64
340,batch_1,DB,tpch_q3,4,16,8,58.95,9.43,6.21,0.776,709.35,409.64,1118.99,NVMe,3,49.98
341,batch_1,DB,tpch_q3,4,16,8,67.71,10.83,5.84,0.73,555.87,114.35,670.22,HDD,1,66.94
342,batch_1,DB,tpch_q3,4,16,16,68.18,10.91,8.35,0.522,251.57,445.67,697.24,HDD,1,70.61
343,batch_1,DB,tpch_q3,4,16,16,57.35,9.18,9.89,0.618,894.64,298.01,1192.65,NVMe,3,41.79
344,batch_1,DB,tpch_q3,4,16,16,60.4,9.66,10.65,0.666,640.15,278.23,918.38,SSD,2,47.56
345,batch_1,DB,tpch_q3,4,16,16,75.1,12.02,9.72,0.608,245.51,637.87,883.38,HDD,1,70.34
346,batch_1,DB,tpch_q3,4,16,16,67.61,10.82,11.8,0.738,468.1,296.19,764.29,HDD,1,65.95
347,batch_1,DB,tpch_q3,4,16,16,58.86,9.42,9.42,0.589,356.74,614.32,971.06,HDD,1,52.77
348,batch_1,DB,tpch_q3,4,16,32,56.67,9.07,22.27,0.696,852.18,586.75,1438.93,NVMe,3,40.14
349,batch_1,DB,tpch_q3,4,16,32,62.68,10.03,15.69,0.49,175.18,420.74,595.92,HDD,1,61.23
350,batch_1,DB,tpch_q3,4,16,32,51.21,8.19,20.02,0.626,554.82,510.0,1064.82,NVMe,3,41.53
351,batch_1,DB,tpch_q3,4,16,32,61.4,9.82,27.12,0.848,325.62,602.35,927.97,HDD,1,59.99
352,batch_1,DB,tpch_q3,4,16,32,55.97,8.96,18.5,0.578,376.32,161.66,537.98,NVMe,3,38.49
353,batch_1,DB,tpch_q3,4,16,32,56.97,9.12,19.69,0.615,356.37,397.33,753.7,NVMe,3,43.51
354,batch_1,DB,tpch_q3,4,16,64,58.54,9.37,39.74,0.621,521.72,634.21,1155.93,NVMe,3,44.57
355,batch_1,DB,tpch_q3,4,16,64,54.63,8.74,48.92,0.764,389.05,317.31,706.36,NVMe,3,35.84
356,batch_1,DB,tpch_q3,4,16,64,66.12,10.58,34.97,0.546,319.01,568.8,887.81,HDD,1,61.48
357,batch_1,DB,tpch_q3,4,16,64,70.55,11.29,52.22,0.816,571.79,631.64,1203.43,HDD,1,64.98
358,batch_1,DB,tpch_q3,4,16,64,51.22,8.2,37.25,0.582,209.3,336.38,545.68,NVMe,3,37.34
359,batch_1,DB,tpch_q3,4,16,64,55.09,8.81,47.35,0.74,292.86,233.02,525.88,SSD,2,48.34
360,batch_1,DB,tpch_q6,3,2,4,86.67,1.73,3.09,0.772,590.69,462.73,1053.42,NVMe,3,111.89
361,batch_1,DB,tpch_q6,3,2,4,95.0,1.9,3.19,0.797,399.72,625.5,1025.22,HDD,1,174.68
362,batch_1,DB,tpch_q6,3,2,4,95.0,1.9,3.0,0.75,715.75,601.23,1316.98,HDD,1,178.75
363,batch_1,DB,tpch_q6,3,2,4,95.0,1.9,2.13,0.532,836.34,394.69,1231.03,NVMe,3,118.7
364,batch_1,DB,tpch_q6,3,2,4,95.0,1.9,2.22,0.555,534.61,363.45,898.06,SSD,2,130.15
365,batch_1,DB,tpch_q6,3,2,4,95.0,1.9,2.96,0.74,721.22,262.53,983.75,HDD,1,187.26
366,batch_1,DB,tpch_q6,3,2,8,95.0,1.9,4.31,0.539,259.44,228.64,488.08,HDD,1,144.03
367,batch_1,DB,tpch_q6,3,2,8,87.07,1.74,4.94,0.618,264.31,268.02,532.33,NVMe,3,102.56
368,batch_1,DB,tpch_q6,3,2,8,92.22,1.84,6.62,0.828,403.17,515.12,918.29,SSD,2,113.43
369,batch_1,DB,tpch_q6,3,2,8,95.0,1.9,5.65,0.706,517.95,175.89,693.84,SSD,2,116.44
370,batch_1,DB,tpch_q6,3,2,8,95.0,1.9,6.53,0.816,556.6,445.83,1002.43,SSD,2,125.56
371,batch_1,DB,tpch_q6,3,2,8,95.0,1.9,6.29,0.786,205.75,546.26,752.01,HDD,1,166.38
372,batch_1,DB,tpch_q6,3,2,16,95.0,1.9,8.68,0.542,680.38,85.21,765.59,HDD,1,133.49
373,batch_1,DB,tpch_q6,3,2,16,74.13,1.48,7.59,0.474,628.3,612.33,1240.63,NVMe,3,79.13
374,batch_1,DB,tpch_q6,3,2,16,87.08,1.74,9.83,0.614,162.54,491.65,654.19,SSD,2,103.51
375,batch_1,DB,tpch_q6,3,2,16,81.96,1.64,7.31,0.457,759.87,464.2,1224.07,NVMe,3,84.37
376,batch_1,DB,tpch_q6,3,2,16,95.0,1.9,8.43,0.527,544.84,544.67,1089.51,HDD,1,135.9
377,batch_1,DB,tpch_q6,3,2,16,91.07,1.82,7.71,0.482,869.47,341.63,1211.1,SSD,2,106.25
378,batch_1,DB,tpch_q6,3,2,32,95.0,1.9,25.25,0.789,640.3,569.18,1209.48,HDD,1,132.63
379,batch_1,DB,tpch_q6,3,2,32,93.9,1.88,19.25,0.602,564.53,111.99,676.52,HDD,1,125.92
380,batch_1,DB,tpch_q6,3,2,32,95.0,1.9,22.65,0.708,398.45,637.08,1035.53,HDD,1,125.24
381,batch_1,DB,tpch_q6,3,2,32,95.0,1.9,26.17,0.818,322.32,593.73,916.05,HDD,1,122.8
382,batch_1,DB,tpch_q6,3,2,32,73.52,1.47,15.35,0.48,844.19,592.61,1436.8,NVMe,3,86.11
383,batch_1,DB,tpch_q6,3,2,32,75.09,1.5,16.7,0.522,787.82,88.93,876.75,NVMe,3,77.01
384,batch_1,DB,tpch_q6,3,2,64,93.98,1.88,39.0,0.609,207.7,172.6,380.3,HDD,1,113.7
385,batch_1,DB,tpch_q6,3,2,64,94.98,1.9,50.55,0.79,657.78,388.12,1045.9,HDD,1,118.63
386,batch_1,DB,tpch_q6,3,2,64,89.57,1.79,47.34,0.74,525.59,635.36,1160.95,SSD,2,99.38
387,batch_1,DB,tpch_q6,3,2,64,91.71,1.83,34.74,0.543,207.01,424.95,631.96,HDD,1,121.46
388,batch_1,DB,tpch_q6,3,2,64,81.08,1.62,29.56,0.462,355.0,645.77,1000.77,NVMe,3,86.69
389,batch_1,DB,tpch_q6,3,2,64,80.93,1.62,42.96,0.671,431.57,185.87,617.44,SSD,2,97.29
390,batch_1,DB,tpch_q6,3,4,4,74.38,2.98,3.08,0.77,684.83,126.76,811.59,NVMe,3,76.38
391,batch_1,DB,tpch_q6,3,4,4,92.64,3.71,3.05,0.762,265.71,302.08,567.79,HDD,1,117.68
392,batch_1,DB,tpch_q6,3,4,4,80.77,3.23,2.38,0.595,352.32,155.53,507.85,SSD,2,95.37
393,batch_1,DB,tpch_q6,3,4,4,94.93,3.8,2.69,0.672,534.33,138.88,673.21,HDD,1,121.25
394,batch_1,DB,tpch_q6,3,4,4,95.0,3.8,2.32,0.58,438.93,246.35,685.28,HDD,1,118.44
395,batch_1,DB,tpch_q6,3,4,4,86.38,3.46,2.96,0.74,569.65,645.86,1215.51,SSD,2,97.17
396,batch_1,DB,tpch_q6,3,4,8,83.55,3.34,4.04,0.505,375.85,361.08,736.93,HDD,1,99.49
397,batch_1,DB,tpch_q6,3,4,8,82.44,3.3,4.48,0.56,374.81,526.12,900.93,HDD,1,101.54
398,batch_1,DB,tpch_q6,3,4,8,76.88,3.08,5.5,0.688,296.66,140.97,437.63,SSD,2,81.25
399,batch_1,DB,tpch_q6,3,4,8,72.86,2.91,4.87,0.609,781.21,296.54,1077.75,SSD,2,85.58
400,batch_1,DB,tpch_q6,3,4,8,76.08,3.04,5.68,0.71,595.79,251.25,847.04,SSD,2,75.68
401,batch_1,DB,tpch_q6,3,4,8,73.64,2.95,4.24,0.53,385.64,629.81,1015.45,NVMe,3,68.33
402,batch_1,DB,tpch_q6,3,4,16,69.49,2.78,10.89,0.681,331.82,294.35,626.17,SSD,2,69.16
403,batch_1,DB,tpch_q6,3,4,16,72.93,2.92,13.17,0.823,299.85,648.44,948.29,SSD,2,78.55
404,batch_1,DB,tpch_q6,3,4,16,83.13,3.33,10.15,0.634,681.28,329.92,1011.2,HDD,1,87.2
405,batch_1,DB,tpch_q6,3,4,16,71.02,2.84,7.64,0.477,785.84,533.18,1319.02,SSD,2,65.41
406,batch_1,DB,tpch_q6,3,4,16,58.64,2.35,11.42,0.714,686.43,529.77,1216.2,NVMe,3,52.43
407,batch_1,DB,tpch_q6,3,4,16,79.78,3.19,11.03,0.689,586.68,384.59,971.27,HDD,1,90.57
408,batch_1,DB,tpch_q6,3,4,32,66.93,2.68,23.38,0.731,759.22,418.48,1177.7,NVMe,3,54.5
409,batch_1,DB,tpch_q6,3,4,32,74.61,2.98,17.58,0.549,648.52,174.81,823.33,HDD,1,87.03
410,batch_1,DB,tpch_q6,3,4,32,69.84,2.79,19.52,0.61,714.51,630.46,1344.97,NVMe,3,66.13
411,batch_1,DB,tpch_q6,3,4,32,66.8,2.67,15.66,0.489,316.5,505.71,822.21,SSD,2,71.48
412,batch_1,DB,tpch_q6,3,4,32,59.95,2.4,19.41,0.607,729.26,415.5,1144.76,NVMe,3,50.99
413,batch_1,DB,tpch_q6,3,4,32,57.99,2.32,27.17,0.849,512.08,248.4,760.48,NVMe,3,52.97
414,batch_1,DB,tpch_q6,3,4,64,79.88,3.2,36.78,0.575,491.5,197.91,689.41,HDD,1,96.92
415,batch_1,DB,tpch_q6,3,4,64,71.11,2.84,31.3,0.489,691.5,337.89,1029.39,SSD,2,75.26
416,batch_1,DB,tpch_q6,3,4,64,72.55,2.9,50.54,0.79,635.98,465.97,1101.95,HDD,1,82.8
417,batch_1,DB,tpch_q6,3,4,64,87.64,3.51,47.76,0.746,537.0,394.59,931.59,HDD,1,96.68
418,batch_1,DB,tpch_q6,3,4,64,60.63,2.43,39.17,0.612,288.34,445.07,733.41,SSD,2,56.62
419,batch_1,DB,tpch_q6,3,4,64,65.63,2.63,47.68,0.745,812.32,336.26,1148.58,SSD,2,63.35
420,batch_1,DB,tpch_q6,3,8,4,63.88,5.11,3.0,0.75,756.55,115.66,872.21,SSD,2,63.65
421,batch_1,DB,tpch_q6,3,8,4,85.32,6.83,2.66,0.665,424.34,192.33,616.67,HDD,1,94.64
422,batch_1,DB,tpch_q6,3,8,4,79.01,6.32,2.82,0.705,597.73,428.45,1026.18,HDD,1,87.46
423,batch_1,DB,tpch_q6,3,8,4,63.51,5.08,2.36,0.59,493.4,178.34,671.74,NVMe,3,64.74
424,batch_1,DB,tpch_q6,3,8,4,64.11,5.13,1.94,0.485,250.46,147.18,397.64,NVMe,3,55.93
425,batch_1,DB,tpch_q6,3,8,4,63.94,5.12,2.4,0.6,256.02,301.42,557.44,SSD,2,65.54
426,batch_1,DB,tpch_q6,3,8,8,57.3,4.58,5.63,0.704,670.07,447.8,1117.87,NVMe,3,50.89
427,batch_1,DB,tpch_q6,3,8,8,75.43,6.03,5.17,0.646,255.22,259.31,514.53,HDD,1,79.76
428,batch_1,DB,tpch_q6,3,8,8,66.24,5.3,5.15,0.644,296.35,298.85,595.2,SSD,2,53.44
429,batch_1,DB,tpch_q6,3,8,8,57.08,4.57,5.18,0.647,663.52,316.91,980.43,NVMe,3,44.06
430,batch_1,DB,tpch_q6,3,8,8,59.22,4.74,6.04,0.755,369.07,236.67,605.74,SSD,2,57.82
431,batch_1,DB,tpch_q6,3,8,8,57.3,4.58,6.1,0.762,574.24,520.35,1094.59,NVMe,3,48.82
432,batch_1,DB,tpch_q6,3,8,16,56.34,4.51,12.16,0.76,767.46,289.11,1056.57,SSD,2,50.4
433,batch_1,DB,tpch_q6,3,8,16,70.41,5.63,10.02,0.626,313.91,322.34,636.25,HDD,1,65.61
434,batch_1,DB,tpch_q6,3,8,16,55.49,4.44,13.6,0.85,487.3,278.69,765.99,NVMe,3,45.03
435,batch_1,DB,tpch_q6,3,8,16,64.16,5.13,13.56,0.848,731.72,215.06,946.78,HDD,1,59.53
436,batch_1,DB,tpch_q6,3,8,16,57.24,4.58,11.25,0.703,274.49,159.36,433.85,NVMe,3,40.27
437,batch_1,DB,tpch_q6,3,8,16,70.16,5.61,12.35,0.772,577.56,383.4,960.96,HDD,1,64.05
438,batch_1,DB,tpch_q6,3,8,32,56.12,4.49,18.1,0.566,350.51,569.07,919.58,NVMe,3,38.16
439,batch_1,DB,tpch_q6,3,8,32,58.15,4.65,16.14,0.504,712.57,314.61,1027.18,NVMe,3,39.99
440,batch_1,DB,tpch_q6,3,8,32,67.28,5.38,25.49,0.797,337.26,485.5,822.76,HDD,1,72.03
441,batch_1,DB,tpch_q6,3,8,32,68.98,5.52,23.06,0.721,517.09,409.13,926.22,HDD,1,62.74
442,batch_1,DB,tpch_q6,3,8,32,54.4,4.35,24.57,0.768,726.66,309.62,1036.28,SSD,2,47.28
443,batch_1,DB,tpch_q6,3,8,32,52.09,4.17,26.39,0.825,426.8,621.64,1048.44,NVMe,3,38.62
444,batch_1,DB,tpch_q6,3,8,64,60.24,4.82,31.18,0.487,879.11,441.86,1320.97,SSD,2,43.53
445,batch_1,DB,tpch_q6,3,8,64,52.47,4.2,30.42,0.475,550.82,204.16,754.98,NVMe,3,37.78
446,batch_1,DB,tpch_q6,3,8,64,58.96,4.72,36.06,0.563,560.48,154.44,714.92,SSD,2,51.46
447,batch_1,DB,tpch_q6,3,8,64,60.88,4.87,51.69,0.808,721.69,106.19,827.88,SSD,2,46.0
448,batch_1,DB,tpch_q6,3,8,64,51.88,4.15,50.76,0.793,480.96,80.39,561.35,NVMe,3,41.27
449,batch_1,DB,tpch_q6,3,8,64,54.95,4.4,46.43,0.725,248.93,450.5,699.43,SSD,2,45.86
450,batch_1,DB,tpch_q6,3,16,4,68.68,10.99,2.38,0.595,211.82,458.77,670.59,HDD,1,75.49
